@type,@rid,@version,repository,name,format,size,created_by,last_downloaded,last_updated,blob_created,blob_updated,@fieldTypes
d,#-2:89,0,maven-central,org/eclipse/sisu/org.eclipse.sisu.plexus/0.0.0.M5/org.eclipse.sisu.plexus-0.0.0.M5.jar,maven2,196544,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:90,0,maven-central,com/github/spullara/mustache/java/compiler/0.9.6/compiler-0.9.6.jar,maven2,100892,admin,2021-10-13 12:13:02,2021-10-13 12:13:02,2021-10-13 12:13:02,2021-10-13 12:13:02,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:91,0,maven-central,io/opencensus/opencensus-api/0.19.2/opencensus-api-0.19.2.jar,maven2,327600,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:92,0,maven-central,org/codehaus/plexus/plexus-interpolation/1.19/plexus-interpolation-1.19.jar,maven2,61697,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:93,0,maven-central,com/google/code/findbugs/jsr305/3.0.2/jsr305-3.0.2.jar,maven2,19936,admin,2022-06-26 12:47:13,2022-06-26 12:47:13,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:94,0,maven-central,com/paypal/sdk/merchantsdk/2.6.109/merchantsdk-2.6.109.jar,maven2,609562,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:95,0,maven-central,org/sonatype/sisu/sisu-guice/3.1.0/sisu-guice-3.1.0-no_aop.jar,maven2,357425,admin,2022-05-08 15:04:36,2022-05-08 15:04:36,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:96,0,maven-central,org/codehaus/plexus/plexus-archiver/3.4/plexus-archiver-3.4.jar,maven2,186964,admin,2022-08-03 12:47:34,2022-08-03 12:47:34,2022-01-07 08:58:03,2022-01-07 08:58:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:97,0,maven-central,org/springframework/boot/spring-boot-test-autoconfigure/2.3.6.RELEASE/spring-boot-test-autoconfigure-2.3.6.RELEASE.jar,maven2,175393,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:98,0,maven-central,com/google/code/findbugs/jsr305/1.3.9/jsr305-1.3.9.jar,maven2,33015,admin,2022-05-08 15:04:36,2022-05-08 15:04:36,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:99,0,maven-central,commons-codec/commons-codec/1.14/commons-codec-1.14.jar,maven2,347669,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:100,0,maven-central,com/google/apis/google-api-services-storage/v1-rev20190426-1.28.0/google-api-services-storage-v1-rev20190426-1.28.0.jar,maven2,184202,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:101,0,maven-central,org/apache/logging/log4j/log4j-core/2.13.3/log4j-core-2.13.3.jar,maven2,1714164,admin,2021-10-13 12:13:02,2021-10-13 12:13:03,2021-10-13 12:13:02,2021-10-13 12:13:02,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:102,0,maven-central,org/apache/commons/commons-compress/1.11/commons-compress-1.11.jar,maven2,425643,admin,2022-08-03 12:47:34,2022-08-03 12:47:34,2022-01-07 08:58:03,2022-01-07 08:58:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:103,0,maven-central,com/google/guava/failureaccess/1.0.1/failureaccess-1.0.1.jar,maven2,4617,admin,2022-06-26 12:47:13,2022-06-26 12:47:13,2021-10-13 12:13:02,2021-10-13 12:13:02,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:104,0,maven-central,org/apache/commons/commons-lang3/3.5/commons-lang3-3.5.jar,maven2,479881,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:105,0,maven-central,com/braintreepayments/gateway/braintree-java/2.73.0/braintree-java-2.73.0.jar,maven2,384053,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:106,0,maven-central,org/eclipse/sisu/org.eclipse.sisu.inject/0.0.0.M5/org.eclipse.sisu.inject-0.0.0.M5.jar,maven2,291397,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:107,0,maven-central,org/apache/maven/maven-plugin-api/3.1.1/maven-plugin-api-3.1.1.jar,maven2,44866,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:108,0,maven-central,com/google/guava/listenablefuture/9999.0-empty-to-avoid-conflict-with-guava/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar,maven2,2199,admin,2022-06-26 12:47:13,2022-06-26 12:47:13,2021-10-13 12:13:02,2021-10-13 12:13:02,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:109,0,maven-central,org/apache/httpcomponents/httpclient/4.3.2/httpclient-4.3.2.jar,maven2,587762,admin,2021-10-19 13:51:12,2021-10-19 13:51:12,2021-09-29 20:24:21,2021-09-29 20:24:21,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:110,0,maven-central,org/codehaus/mojo/animal-sniffer-annotations/1.17/animal-sniffer-annotations-1.17.jar,maven2,3448,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:111,0,maven-central,org/ow2/asm/asm/5.0.2/asm-5.0.2.jar,maven2,53232,admin,2022-08-03 12:47:35,2022-08-03 12:47:35,2022-01-07 08:58:03,2022-01-07 08:58:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:112,0,maven-central,org/apache/httpcomponents/httpcore/4.3.1/httpcore-4.3.1.jar,maven2,282285,admin,2021-10-19 13:51:12,2021-10-19 13:51:12,2021-09-29 20:24:21,2021-09-29 20:24:21,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:113,0,maven-central,jakarta/xml/bind/jakarta.xml.bind-api/2.3.3/jakarta.xml.bind-api-2.3.3.jar,maven2,115638,admin,2022-01-26 08:12:57,2022-01-26 08:12:57,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:114,0,maven-central,org/codehaus/plexus/plexus-utils/3.0.15/plexus-utils-3.0.15.jar,maven2,238952,admin,2022-05-08 15:04:36,2022-05-08 15:04:36,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:115,0,maven-central,com/google/code/findbugs/jsr305/2.0.0/jsr305-2.0.0.jar,maven2,31866,admin,2021-10-19 13:51:12,2021-10-19 13:51:12,2021-09-29 20:24:21,2021-09-29 20:24:21,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:116,0,maven-central,javax/mail/javax.mail-api/1.6.2/javax.mail-api-1.6.2.jar,maven2,219146,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:117,0,maven-central,org/osgi/org.osgi.core/4.2.0/org.osgi.core-4.2.0.jar,maven2,246924,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:118,0,maven-central,com/google/errorprone/error_prone_annotations/2.2.0/error_prone_annotations-2.2.0.jar,maven2,13694,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:119,0,maven-central,org/json/json/20160810/json-20160810.jar,maven2,54495,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:120,0,maven-central,org/hamcrest/hamcrest/2.2/hamcrest-2.2.jar,maven2,123360,admin,2022-01-26 08:12:57,2022-01-26 08:12:57,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:121,0,maven-central,org/codehaus/plexus/plexus-classworlds/2.5.1/plexus-classworlds-2.5.1.jar,maven2,49793,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:122,0,maven-central,org/json/json/20090211/json-20090211.jar,maven2,45944,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:21,2021-09-29 20:24:21,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:123,0,maven-central,com/maxmind/db/maxmind-db/1.2.1/maxmind-db-1.2.1.jar,maven2,21753,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:124,0,maven-central,org/apache/maven/shared/maven-dependency-tree/3.0.1/maven-dependency-tree-3.0.1.jar,maven2,36678,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:125,0,maven-central,com/google/j2objc/j2objc-annotations/1.1/j2objc-annotations-1.1.jar,maven2,8782,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:126,0,maven-central,com/maxmind/geoip2/geoip2/2.7.0/geoip2-2.7.0.jar,maven2,41606,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:127,0,maven-central,com/google/guava/guava/10.0.1/guava-10.0.1.jar,maven2,1501575,admin,2022-05-08 15:04:36,2022-05-08 15:04:36,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:128,0,maven-central,org/elasticsearch/client/elasticsearch-rest-high-level-client/7.5.2/elasticsearch-rest-high-level-client-7.5.2.jar,maven2,1358197,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:129,0,maven-central,org/apache/activemq/artemis-core-client/2.3.0/artemis-core-client-2.3.0.jar,maven2,667609,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:130,0,maven-central,org/dasein/dasein-cloud-core/2014.11.1/dasein-cloud-core-2014.11.1.jar,maven2,556259,admin,2021-10-19 13:51:12,2021-10-19 13:51:12,2021-09-29 20:24:21,2021-09-29 20:24:21,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:131,0,maven-central,org/bouncycastle/bcprov-jdk16/1.46/bcprov-jdk16-1.46.jar,maven2,1876535,admin,2021-10-19 13:51:12,2021-10-19 13:51:12,2021-09-29 20:24:21,2021-09-29 20:24:21,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:132,0,maven-central,com/google/http-client/google-http-client/1.21.0/google-http-client-1.21.0.jar,maven2,285337,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:133,0,maven-central,org/apache/maven/shared/maven-dependency-analyzer/1.11.3/maven-dependency-analyzer-1.11.3.jar,maven2,35790,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:134,0,maven-central,javax/mail/mail/1.4.7/mail-1.4.7.jar,maven2,521157,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:135,0,maven-central,org/apache/activemq/artemis-jms-client/2.3.0/artemis-jms-client-2.3.0.jar,maven2,178727,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:136,0,maven-central,org/apache/maven/maven-project/2.0.5/maven-project-2.0.5.jar,maven2,115461,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:137,0,maven-central,javax/validation/validation-api/2.0.1.Final/validation-api-2.0.1.Final.jar,maven2,93107,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:138,0,maven-central,com/stripe/stripe-java/19.5.0/stripe-java-19.5.0.jar,maven2,2914948,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:139,0,maven-central,org/apache/maven/doxia/doxia-core/1.2/doxia-core-1.2.jar,maven2,154121,admin,2022-08-03 12:47:34,2022-08-03 12:47:34,2022-01-07 08:58:03,2022-01-07 08:58:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:140,0,maven-central,org/elasticsearch/elasticsearch-secure-sm/7.5.2/elasticsearch-secure-sm-7.5.2.jar,maven2,10897,admin,2021-10-13 12:13:04,2021-10-13 12:13:04,2021-10-13 12:13:04,2021-10-13 12:13:04,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:141,0,maven-central,org/springframework/boot/spring-boot-test/2.3.6.RELEASE/spring-boot-test-2.3.6.RELEASE.jar,maven2,216361,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:142,0,maven-central,org/apache/maven/maven-profile/2.0.5/maven-profile-2.0.5.jar,maven2,35364,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:143,0,maven-central,org/uberfire/uberfire-commons/2.19.0.Final/uberfire-commons-2.19.0.Final.jar,maven2,44022,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:144,0,maven-central,org/springframework/boot/spring-boot-starter-test/2.3.6.RELEASE/spring-boot-starter-test-2.3.6.RELEASE.jar,maven2,4781,admin,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,2021-10-13 12:13:49,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:145,0,maven-central,org/apache/httpcomponents/httpcore-nio/4.4.13/httpcore-nio-4.4.13.jar,maven2,369320,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:146,0,maven-central,org/ow2/asm/asm/8.0.1/asm-8.0.1.jar,maven2,121772,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:147,0,maven-central,org/kie/soup/kie-soup-commons/7.22.0.Final/kie-soup-commons-7.22.0.Final.jar,maven2,23350,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:148,0,maven-central,net/minidev/json-smart/2.3/json-smart-2.3.jar,maven2,120316,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:149,0,maven-central,com/fasterxml/jackson/core/jackson-core/2.10.2/jackson-core-2.10.2.jar,maven2,349074,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:150,0,maven-central,org/apache/activemq/artemis-commons/2.3.0/artemis-commons-2.3.0.jar,maven2,254719,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:151,0,maven-central,org/codehaus/plexus/plexus-container-default/1.0-alpha-9/plexus-container-default-1.0-alpha-9.jar,maven2,195394,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:152,0,maven-central,com/fasterxml/jackson/core/jackson-annotations/2.10.2/jackson-annotations-2.10.2.jar,maven2,68080,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:153,0,maven-central,org/jboss/errai/errai-common/4.6.0.Final/errai-common-4.6.0.Final.jar,maven2,492948,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:154,0,maven-central,org/junit/vintage/junit-vintage-engine/5.6.3/junit-vintage-engine-5.6.3.jar,maven2,63768,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:155,0,maven-central,org/apache/maven/shared/maven-dependency-analyzer/1.7/maven-dependency-analyzer-1.7.jar,maven2,34980,admin,2022-08-03 12:47:34,2022-08-03 12:47:34,2022-01-07 08:58:03,2022-01-07 08:58:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:156,0,maven-central,org/apache/maven/maven-artifact-manager/2.0.5/maven-artifact-manager-2.0.5.jar,maven2,56094,admin,2022-09-08 19:40:01,2022-09-08 19:40:01,2021-09-14 08:52:13,2021-09-14 08:52:13,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:157,0,maven-central,org/apache/geronimo/specs/geronimo-json_1.0_spec/1.0-alpha-1/geronimo-json_1.0_spec-1.0-alpha-1.jar,maven2,26081,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:158,0,maven-central,net/minidev/accessors-smart/1.2/accessors-smart-1.2.jar,maven2,30035,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:159,0,maven-central,org/opentest4j/opentest4j/1.2.0/opentest4j-1.2.0.jar,maven2,7653,admin,2022-01-26 08:12:57,2022-01-26 08:12:57,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:160,0,maven-central,org/apache/johnzon/johnzon-core/0.9.5/johnzon-core-0.9.5.jar,maven2,88976,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:161,0,maven-central,org/junit/jupiter/junit-jupiter-engine/5.6.3/junit-jupiter-engine-5.6.3.jar,maven2,209322,admin,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:162,0,maven-central,org/elasticsearch/elasticsearch-geo/7.5.2/elasticsearch-geo-7.5.2.jar,maven2,44517,admin,2021-10-13 12:13:04,2021-10-13 12:13:04,2021-10-13 12:13:04,2021-10-13 12:13:04,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:163,0,maven-central,com/google/jsinterop/jsinterop-annotations/1.0.1/jsinterop-annotations-1.0.1.jar,maven2,4075,admin,2021-10-19 13:51:13,2021-10-19 13:51:13,2021-09-29 20:24:22,2021-09-29 20:24:22,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:164,0,maven-central,jakarta/activation/jakarta.activation-api/1.2.2/jakarta.activation-api-1.2.2.jar,maven2,46613,admin,2022-01-26 08:12:57,2022-01-26 08:12:57,2021-10-13 12:13:50,2021-10-13 12:13:50,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:165,0,maven-central,com/fasterxml/jackson/core/jackson-databind/2.10.2/jackson-databind-2.10.2.jar,maven2,1403755,admin,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,2021-10-13 12:13:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
d,#-2:166,0,maven-central,org/slf4j/slf4j-api/1.7.5/slf4j-api-1.7.5.jar,maven2,26084,admin,2022-07-01 10:26:21,2022-07-01 10:26:21,2022-01-07 08:58:03,2022-01-07 08:58:03,"size=l,last_downloaded=t,last_updated=t,blob_created=t,blob_updated=t"
